"created_at","screen_name","text","favorites","retweets"
2022-06-18 00:14:50,"rockfish31","対ウクライナ武器供給、遅れ続く　火砲数はロシア軍が圧倒：時事ドットコム https://t.co/G5EpkpraE6 「ＭＬＲＳも必要量の６分の１の５０基程度だ。」

これだとMLRS（M270発射機）と一般名詞のMLRS（多連装ロケット発射機全般）を混同してしまうよな…",163,49
2022-06-18 22:44:18,"rockfish31","「ロシア軍は12時間でキエフ中心部に到達するものと考えていた」「ロシアは安易にも侵攻後72時間以内にウクライナ政府が首都から逃げ出すと予想していた」

ホストメル空港からキーウ中心の大統領府まで28kmくらい。ロシア軍の空挺作戦にウクライナ軍が無抵抗で逃げ散る想定だったのだろうか。 https://t.co/Taq59Z8Tb2",459,155
2022-06-22 14:05:25,"rockfish31","三菱のピックアップトラック、ウクライナで航空機用ロケット弾を束にして括り付けて多連装ロケット発射機となる。 https://t.co/ZDBv0uOZmZ",256,93
2022-06-21 12:24:59,"rockfish31","ラリー車を戦闘用に改造、前線へ ウクライナ南部の工場 https://t.co/UoeAHQio4d @afpbbcomより 

装甲車不足でこんなものまで投入してる…",205,79
2022-06-23 15:17:48,"rockfish31","@takagiyuya001 そんな馬鹿な、ほとんどの安全保障専門家は12月から1月にはロシアのウクライナ侵攻を想定していましたよ。貴方の言う専門家は、専門家では無いのでは？",81,10
2022-06-22 12:12:29,"rockfish31","ウクライナの自爆ドローンがロシア領の石油施設に越境攻撃。",2623,494
2022-06-18 12:26:47,"rockfish31","米国のレンドリース法はまだ使用されていない＝ウクライナ安保会議書記 https://t.co/oPM3KsKAXx",133,51
2022-06-19 09:12:47,"rockfish31","「1979年ソ連特殊部隊がアフガニスタンのアミーンの宮殿を強襲・殺害、傀儡を立てたような特殊作戦」、いわゆるソ連軍による斬首作戦の成功例だけど、これを大規模にしたやり方をロシア軍は今回のウクライナ侵攻でも実行しようとしていた。そしてウクライナ軍の戦闘能力と士気の高さを見誤り失敗。",422,132
2022-06-25 03:59:07,"rockfish31","オーストラリアが供与したM113AS4装甲車は既にウクライナに向けて届いてる頃だし・・・ https://t.co/pHV0kqSa5d",125,33
2022-06-19 17:53:07,"rockfish31","これはキーウのバスターミナルの前に転がってるロシア軍のカリブル巡航ミサイルの残骸。ウクライナ軍が防空システムで撃墜したもの。　https://t.co/Pm0nhZHer9",402,112
2022-06-20 18:57:15,"rockfish31","@taiyonoibiki それは嘘だ。ロシア軍はウクライナでクラスター弾を大量使用している。もう親弾で数えても数万発という単位になる筈ですよ。子弾で数えるなら数百万発は有に超えている筈…  https://t.co/FMz8YwshWP",40,6
2022-06-23 14:39:08,"rockfish31","その軍拡が無ければウクライナという国家は今ごろ滅亡しています。軍拡していたのは正解だった。そもそも軍事力＝抑止力のみという考え方が間違いです。病気の予防と治療は両方やるのが当たり前であるように、軍事力も同じで予防（抑止）と治療（抗戦）は両方やるものです。 https://t.co/dyhBla40Rh",4203,1537
2022-06-21 14:22:25,"rockfish31","遂にPzH2000自走榴弾砲がウクライナに引き渡された。西側最強の自走榴弾砲、ただしあまり数多く供与されたわけではない。　https://t.co/Ip8sTwX0v4",335,104
2022-06-17 20:27:55,"rockfish31","ウクライナ空軍のピクセル迷彩のSu-25攻撃機。本当に戦場の空は両軍のSu-25攻撃機ばかり目撃される。 https://t.co/tBvUBoAjUE",588,132
2022-06-25 18:44:30,"rockfish31","マンパワーや秘密主義など問題山積、米国がいくらウクライナ軍に武器を供与しても戦況は好転しない(デイリー新潮)
#Yahooニュース
https://t.co/OX7VHAMAI0 

執筆者が藤和彦さん。元経済官僚でロシアとのサハリン・天然ガスパイプライン事業に携わった、以前から親ロシア的なことを書く人ですね。",1235,426
2022-06-26 15:07:26,"rockfish31","トラクターというかショベルカーだが、民間の働く車が戦車より強い（尊い）というメッセージ性が生まれた戦争がウクライナで起きているということ。",514,109
2022-06-22 14:25:52,"rockfish31","誘導兵器はずっと昔からあります。巡洋艦モスクワを撃沈したウクライナ軍のネプチューン地対艦ミサイルは最新鋭兵器ですが、ネプチューンの基本設計はロシア軍のKh-35です。そのKh-35はアメリカ軍のハープーンを参考にして作りましたが、ハープーンは1970年代の兵器です。　https://t.co/yLXdfTEC27",431,129
2022-06-25 01:54:34,"rockfish31","T-14 (戦車) - Wikipedia https://t.co/04YgxD3ZGu 「将来的にはZaslon（英語版）アクティブ防護システムを装備する予定である。」

この記述は変では？　ザスロンはウクライナのAPSの筈では・・・",52,14
2022-06-22 20:32:02,"rockfish31","攻撃受ければロシアと戦う用意＝フィンランド軍トップ：Reuters https://t.co/aHA1qM6zl4 「われわれはまさに今（ウクライナで）繰り広げられているようなタイプの戦闘のために、火力、装甲部隊、空軍を大規模に活用して系統的に防衛を発展させてきた」",721,282
2022-06-21 17:48:36,"rockfish31","ウクライナ空軍のMiG-29戦闘機 https://t.co/lNsps2vye7",180,32
2022-06-21 12:45:27,"rockfish31","＞調達コストは総じて従来の装備品より抑えられる。TB2は数億円程度が目安となる。

そのTB2無人機はあまり活躍しておらず、ウクライナの戦場の空を駆け回っている軍用機で最も多く目撃されてるのは、有人のSu-25攻撃機なんですが・・・",221,106
2022-06-18 13:43:32,"rockfish31","黒海でロシア海軍の小型船舶を撃沈、ウクライナ軍発表(https://t.co/UjMGNCVhIT)
#Yahooニュース
https://t.co/fjFX1jylnn 

外洋曳船をタグボートと書くと絶対誤解されると判断したCNN、「小型船舶」と表現するファインプレイ。",231,65
2022-06-25 02:01:32,"bci_","今年3月、ロシアが持ち出した「ウクライナの生物化学兵器研究所陰謀論」をCCTVはそのまま垂れ流して、731部隊の件もシッカリ指摘しているので、中露反日連携の下地はすでに出来ているわけだ。
https://t.co/lyLSiWktIP
▲ご興味ある方はこちらの連投を御覧ください。",98,52
2022-06-20 08:56:12,"bci_","【中国の原油輸入、ロシア産が55％増で過去最高　サウジアラビア抜き首位に】

ウクライナ侵攻をめぐり西側諸国がロシアに制裁を科す中、ロシアが割安な原油を中国に輸出したことが背景にある。
https://t.co/u0MUFAJFys",68,35
2022-06-22 13:36:38,"bci_","反日宣伝で洗脳されている中国人（大なり小なりほとんどの中国人がその影響下にある）が荒唐無稽な日本観を持っているのは、ウクライナにネオナチがいると信じているロシア人とよく似ている。

少し違うのは、コロナ前に日本に観光に来た中国人が少なからずいて、日本の現実に気づいてくれたことだろう",307,180
2022-06-25 01:55:01,"bci_","中韓反日連携の際は、慰安婦問題でやろうとしていた。ただ、「ロシア人の日本軍従軍慰安婦」は聞いたことがないので（あるのかな？）、731部隊で人体実験の犠牲となったロシア人捕虜を持ち出したりするのかも。731は米国叩きにも使いやすいし、ウクライナの生物化学兵器研究所陰謀論とも親和性が高い。",109,43
2022-06-22 00:06:31,"bci_","【G7の市民、対中認識が悪化 台湾侵攻「警戒」50％超】

中国は侵攻開始以来、ウクライナの主権や領土を尊重するとしながらプーチン政権を明確に非難していない。その結果中国の領土的野心に対する警戒感が強まったかどうか尋ねたところ、どの国も50％以上が「強まった」と…
https://t.co/sxdUphoxv2",59,23
2022-06-27 01:44:44,"bci_","【ロシア軍が設置した爆発物、ヤギが踏みロシア兵40人余りが負傷か】

ウクライナ兵などの侵入者を防ぐため病院周辺に円を描くように手榴弾を置いて防衛網を構築した。その後ヤギがその地域を歩き回りロシア軍が設置したブービートラップに触れ、複数の手榴弾が連鎖的に爆発…
https://t.co/ED5vhfs1wV",22,13
2022-06-24 03:39:30,"_hopechan_","【動画】伊藤惇夫氏「ウクライナに便乗して防衛費増額、便乗商法です」

周辺国が軍備に金をかける中我が国は立ち遅れている。ロシアによるウクライナ侵攻は良いきっかけになっただけで防衛費増額は遅すぎたぐらいだ。
https://t.co/b6JLoKg9WY",25,8
2022-06-27 01:39:08,"_hopechan_","維新・鈴木宗男氏、ウクライナへの武器供与と資金援助「長引かせるだけで、犠牲者が増えるだけ」

ロシアが撤退すれば終わる話だろ。貴方が今まで築いてきたロシアとのパイプを今使わないでいつ使うんだ。今すぐモスクワに行って説得して来いよ。
https://t.co/dGzX05tdjJ",16,4
2022-06-18 10:38:54,"_hopechan_","鈴木宗男、ウクライナ側に「物価高で世界中が悲鳴を上げていることを考えるべき」「自前で戦えないのなら勇気ある決断を」

物価高の原因がウクライナにあるとしても自国の領土を明け渡せ等と欲も言えたものだ。ロシアが撤退すれば済む話じゃないか。
https://t.co/Fpb4HjOeyG",71,33
2022-06-19 13:42:11,"_hopechan_","維新・鈴木宗男氏の発言に、駐日ウクライナ特命全権大使「私たちは降伏しません」

自国を他国に占領されるのを黙って見てる人はいない。鈴木議員も我が国の国会議員なのだから自分の発言には責任を持っていただきたい。我が国が〇鹿にされるわ。
https://t.co/tS4EEd062P",29,8
2022-06-26 01:58:33,"_hopechan_","玉城デニー知事「ウクライナ侵攻は沖縄戦の記憶を呼び起こす」「沖縄を二度と戦場にさせないため核兵器廃絶、戦争放棄に向け努力を続ける」

その為に米軍基地や自衛隊基地があるんだ。その基地に対し何時も反対の声を上げるのは貴方達じゃないか。
https://t.co/w0gx6IAQvC",44,19
2022-06-23 14:07:04,"_hopechan_","【動画】難民申請が却下されたしたクルド人「ウクライナ人は人ですが、私は人ではないのですか？」

我が国は法治国家で入管は法律に基づいて仕事をしているだけだ。このクルド人の方も難民申請は却下されたとはいえ7年前から我が国に在留出来てるんじゃないのか。
https://t.co/XWFeVRKDlg",45,16
